0.6671,1.2211,-0.84066,-0.02065,-0.028041,0.281
0.64142,1.1586,-0.78954,-0.020188,0.031841,0.062911
0.60478,1.1028,-0.73926,-0.022809,0.043207,0.050424
0.57309,1.0482,-0.697,-0.026772,0.048627,0.038044
0.54492,0.99537,-0.65972,-0.030903,0.050806,0.026223
0.51915,0.9448,-0.62576,-0.034708,0.051119,0.015204
0.49521,0.89656,-0.59428,-0.038038,0.050307,0.0050139
0.47276,0.85066,-0.5648,-0.040862,0.048799,-0.0043714
0.45157,0.80703,-0.53701,-0.043197,0.046856,-0.012997
0.4315,0.7656,-0.51073,-0.045078,0.044647,-0.020914
0.41243,0.72629,-0.48581,-0.046547,0.042286,-0.028173
0.3943,0.68898,-0.46215,-0.047648,0.039849,-0.034823
0.37701,0.65359,-0.43966,-0.048422,0.037391,-0.040908
0.36053,0.62003,-0.41826,-0.048907,0.034948,-0.046471
0.34479,0.58819,-0.39789,-0.049138,0.032549,-0.051551
0.32977,0.55801,-0.37851,-0.049147,0.030211,-0.056182
0.31541,0.52938,-0.36005,-0.048963,0.027949,-0.060397
0.30169,0.50223,-0.34248,-0.04861,0.02577,-0.064226
0.28857,0.47648,-0.32575,-0.048111,0.023681,-0.067695
0.27602,0.45207,-0.30981,-0.047487,0.021685,-0.070829
0.26403,0.42892,-0.29464,-0.046755,0.019784,-0.073651
0.25255,0.40696,-0.28019,-0.045931,0.017978,-0.076181
0.24157,0.38613,-0.26644,-0.04503,0.016266,-0.078438
0.23107,0.36638,-0.25335,-0.044064,0.014648,-0.080439
0.22102,0.34765,-0.24088,-0.043045,0.013121,-0.082198
0.2114,0.32989,-0.22902,-0.041982,0.011682,-0.083732
0.2022,0.31304,-0.21772,-0.040884,0.010329,-0.085052
0.1934,0.29705,-0.20698,-0.03976,0.0090586,-0.08617
0.18497,0.28189,-0.19675,-0.038616,0.0078678,-0.087097
0.17691,0.26751,-0.18702,-0.037459,0.0067532,-0.087844
0.16919,0.25387,-0.17776,-0.036294,0.0057117,-0.088418
0.16181,0.24093,-0.16895,-0.035126,0.0047398,-0.08883
0.15474,0.22865,-0.16056,-0.033959,0.0038343,-0.089086
0.14798,0.217,-0.15259,-0.032797,0.0029919,-0.089193
0.1415,0.20595,-0.14501,-0.031644,0.0022094,-0.089159
0.13531,0.19547,-0.13779,-0.030503,0.0014836,-0.088988
0.12938,0.18552,-0.13093,-0.029376,0.00081154,-0.088688
0.12371,0.17608,-0.12441,-0.028266,0.00019024,-0.088261
0.11828,0.16713,-0.11821,-0.027174,-0.00038318,-0.087715
0.11309,0.15863,-0.11231,-0.026103,-0.00091145,-0.087052
0.10812,0.15057,-0.1067,-0.025053,-0.0013972,-0.086278
0.10337,0.14291,-0.10137,-0.024027,-0.0018431,-0.085395
0.098822,0.13565,-0.096297,-0.023025,-0.0022514,-0.084408
0.094472,0.12876,-0.091479,-0.022048,-0.0026245,-0.083319
0.090311,0.12223,-0.086898,-0.021097,-0.0029646,-0.082133
0.086331,0.11602,-0.082544,-0.020173,-0.003274,-0.080851
0.082524,0.11013,-0.078406,-0.019277,-0.0035544,-0.079478
0.078884,0.10454,-0.074473,-0.018408,-0.003808,-0.078014
0.075402,0.099239,-0.070735,-0.017567,-0.0040364,-0.076464
0.072073,0.094206,-0.067183,-0.016754,-0.0042415,-0.074829
0.06889,0.089428,-0.063807,-0.01597,-0.0044248,-0.073111
0.065847,0.084893,-0.060599,-0.015214,-0.0045878,-0.071314
0.062937,0.08059,-0.057551,-0.014487,-0.0047322,-0.069438
0.060156,0.076504,-0.054655,-0.013789,-0.0048591,-0.067485
0.057498,0.072627,-0.051903,-0.01312,-0.0049699,-0.065459
0.054957,0.068947,-0.049289,-0.012478,-0.0050658,-0.06336
0.052529,0.065453,-0.046805,-0.011866,-0.005148,-0.06119
0.050209,0.062137,-0.044445,-0.011282,-0.0052175,-0.058951
0.047992,0.05899,-0.042203,-0.010726,-0.0052754,-0.056645
0.045874,0.056002,-0.040073,-0.010197,-0.0053225,-0.054273
0.043806,0.053167,-0.03805,-0.0096964,-0.0053371,-0.051854
0.041736,0.050477,-0.036131,-0.0092206,-0.0052822,-0.049419
0.039763,0.047924,-0.034309,-0.0087683,-0.005132,-0.047006
0.037793,0.045501,-0.03258,-0.0083383,-0.004911,-0.044647
0.035886,0.043202,-0.03094,-0.0079294,-0.004679,-0.042393
0.034076,0.041019,-0.029382,-0.0075404,-0.0044557,-0.040253
0.032357,0.038946,-0.027903,-0.0071703,-0.0042409,-0.038221
0.030724,0.036978,-0.026498,-0.0068182,-0.0040346,-0.036292
0.029174,0.03511,-0.025164,-0.0064833,-0.0038369,-0.03446
0.027702,0.033336,-0.023896,-0.0061647,-0.0036474,-0.032721
0.026304,0.031652,-0.022693,-0.0058616,-0.0034662,-0.031069
0.024976,0.030052,-0.02155,-0.0055733,-0.003293,-0.029502
0.023716,0.028534,-0.020465,-0.0052991,-0.0031275,-0.028013
0.022519,0.027092,-0.019435,-0.0050383,-0.0029697,-0.026599
0.021383,0.025724,-0.018456,-0.0047901,-0.0028192,-0.025257
0.020304,0.024424,-0.017526,-0.0045541,-0.0026758,-0.023983
0.019279,0.02319,-0.016644,-0.0043296,-0.0025393,-0.022773
0.018306,0.022019,-0.015805,-0.0041161,-0.0024093,-0.021624
0.017382,0.020906,-0.015009,-0.003913,-0.0022857,-0.020533
0.016505,0.01985,-0.014254,-0.0037198,-0.0021682,-0.019497
0.015672,0.018848,-0.013536,-0.003536,-0.0020566,-0.018513
0.014881,0.017896,-0.012854,-0.0033612,-0.0019505,-0.017579
0.01413,0.016992,-0.012207,-0.003195,-0.0018498,-0.016692
0.013417,0.016133,-0.011592,-0.0030369,-0.0017542,-0.01585
0.012739,0.015318,-0.011008,-0.0028866,-0.0016635,-0.01505
0.012096,0.014545,-0.010454,-0.0027437,-0.0015774,-0.014291
0.011486,0.01381,-0.0099271,-0.0026079,-0.0014958,-0.01357
0.010906,0.013112,-0.0094271,-0.0024791,-0.0014184,-0.012886
0.010355,0.01245,-0.0089524,-0.002357,-0.001345,-0.012236
0.0098328,0.011821,-0.0085015,-0.0022416,-0.0012754,-0.01162
0.0093364,0.011224,-0.0080733,-0.0021331,-0.0012094,-0.011035
0.0088652,0.010657,-0.0076667,-0.0020319,-0.0011469,-0.010481
0.0084177,0.010119,-0.0072806,-0.0019385,-0.0010876,-0.0099557
0.0079927,0.0096078,-0.0069139,-0.0018536,-0.0010314,-0.0094589
0.0075893,0.0091225,-0.0065657,-0.0017774,-0.00097805,-0.0089891
0.0072062,0.0086618,-0.006235,-0.0017092,-0.00092744,-0.0085445
0.0068424,0.0082243,-0.005921,-0.0016475,-0.00087943,-0.0081234
0.006497,0.0078089,-0.0056228,-0.0015908,-0.00083389,-0.0077237
0.006169,0.0074145,-0.0053396,-0.0015375,-0.00079071,-0.0073438
0.0058576,0.00704,-0.0050707,-0.0014867,-0.00074976,-0.0069823
0.0055619,0.0066845,-0.0048153,-0.0014379,-0.00071093,-0.0066383
0.0052812,0.0063469,-0.0045728,-0.0013909,-0.00067411,-0.0063108
0.0050146,0.0060263,-0.0043425,-0.0013454,-0.0006392,-0.0059991
0.0047614,0.005722,-0.0041238,-0.0013014,-0.00060609,-0.0057023
0.0045211,0.005433,-0.0039162,-0.0012589,-0.0005747,-0.0054198
0.0042928,0.0051586,-0.0037189,-0.0012179,-0.00054494,-0.005151
0.0040761,0.004898,-0.0035317,-0.0011783,-0.00051671,-0.0048953
0.0038704,0.0046507,-0.0033538,-0.0011401,-0.00048994,-0.004652
0.003675,0.0044158,-0.0031849,-0.0011033,-0.00046455,-0.0044206
0.0034895,0.0041928,-0.0030245,-0.001068,-0.00044048,-0.0042005
0.0033133,0.003981,-0.0028722,-0.001034,-0.00041765,-0.0039912
0.0031461,0.00378,-0.0027276,-0.0010013,-0.00039601,-0.0037923
0.0029873,0.0035891,-0.0025902,-0.00096999,-0.00037548,-0.0036032
0.0028365,0.0034078,-0.0024598,-0.00093993,-0.00035601,-0.0034235
0.0026933,0.0032357,-0.0023359,-0.00091112,-0.00033755,-0.0032528
0.0025573,0.0030723,-0.0022183,-0.00088353,-0.00032004,-0.0030905
0.0024282,0.0029171,-0.0021066,-0.00085711,-0.00030344,-0.0029364
0.0023057,0.0027698,-0.0020005,-0.00083184,-0.00028769,-0.0027901
0.0021893,0.0026299,-0.0018998,-0.00080769,-0.00027277,-0.0026512
0.0020788,0.0024971,-0.0018041,-0.00078462,-0.00025861,-0.0025193
0.0019738,0.002371,-0.0017133,-0.00076259,-0.00024519,-0.0023941
0.0018742,0.0022513,-0.001627,-0.00074159,-0.00023246,-0.0022753
0.0017796,0.0021376,-0.0015451,-0.00072158,-0.00022039,-0.0021626
0.0016898,0.0020296,-0.0014673,-0.00070254,-0.00020894,-0.0020557
0.0016045,0.0019271,-0.0013934,-0.00068444,-0.00019809,-0.0019544
0.0015235,0.0018298,-0.0013233,-0.00066726,-0.0001878,-0.0018584
0.0014466,0.0017374,-0.0012566,-0.00065099,-0.00017804,-0.0017673
0.0013736,0.0016496,-0.0011934,-0.00063559,-0.00016879,-0.0016811
0.0013042,0.0015663,-0.0011333,-0.00062107,-0.00016001,-0.0015995
0.0012384,0.0014872,-0.0010762,-0.0006074,-0.0001517,-0.0015222
0.0011759,0.0014121,-0.001022,-0.00059458,-0.00014381,-0.001449
0.0011165,0.0013408,-0.00097057,-0.00058261,-0.00013633,-0.0013798
0.0010602,0.0012731,-0.0009217,-0.00057147,-0.00012925,-0.0013144
0.0010067,0.0012088,-0.0008753,-0.00056118,-0.00012252,-0.0012525
0.00095585,0.0011478,-0.00083123,-0.00055173,-0.00011615,-0.001194
0.0009076,0.0010898,-0.00078938,-0.00054315,-0.00011011,-0.0011388
0.00086179,0.0010348,-0.00074964,-0.00053545,-0.00010439,-0.0010866
0.00081829,0.00098251,-0.0007119,-0.00052866,-9.8958e-05,-0.0010373
0.00077699,0.00093289,-0.00067606,-0.0005228,-9.3812e-05,-0.00099081
0.00073778,0.00088578,-0.00064202,-0.00051793,-8.8934e-05,-0.00094691
0.00070054,0.00084105,-0.0006097,-0.0005141,-8.431e-05,-0.00090548
0.00066518,0.00079857,-0.000579,-0.00051139,-7.9928e-05,-0.00086637
0.00063161,0.00075824,-0.00054986,-0.00050988,-7.5774e-05,-0.00082946
0.00059973,0.00071995,-0.00052217,-0.00050968,-7.1838e-05,-0.0007946
0.00056946,0.00068359,-0.00049589,-0.00051096,-6.8108e-05,-0.00076165
0.00054072,0.00064907,-0.00047092,-0.00051389,-6.4575e-05,-0.00073047
0.00051343,0.00061629,-0.00044722,-0.00051872,-6.1227e-05,-0.00070091
0.00048752,0.00058517,-0.0004247,-0.00052577,-5.8056e-05,-0.00067283
0.00046291,0.00055562,-0.00040332,-0.00053546,-5.5055e-05,-0.00064604
0.00043955,0.00052756,-0.00038302,-0.00054836,-5.2214e-05,-0.00062037
0.00041737,0.00050092,-0.00036374,-0.00056527,-4.9528e-05,-0.00059557
0.0003963,0.00047562,-0.00034543,-0.00058727,-4.6992e-05,-0.00057137
0.0003763,0.0004516,-0.00032804,-0.00061593,-4.4602e-05,-0.0005474
0.00035731,0.0004288,-0.00031153,-0.00065342,-4.2359e-05,-0.00052317
0.00033928,0.00040714,-0.00029584,-0.00070257,-4.0274e-05,-0.00049798
0.00032216,0.00038658,-0.00028095,-0.00076574,-3.8377e-05,-0.00047102
0.0003059,0.00036706,-0.00026681,-0.00083794,-3.6753e-05,-0.00044189
0.00029046,0.00034852,-0.00025338,-0.00088506,-3.5589e-05,-0.00041301
0.00026831,0.00033092,-0.00024271,-0.001029,-2.3965e-05,0.00020437
0.00024666,0.00031421,-0.00023278,-0.0012011,-1.2434e-05,0.0010002
0.00022584,0.00029835,-0.00022344,-0.0013747,-1.1431e-06,0.001789
0.00020584,0.00028328,-0.00021467,-0.001548,9.9084e-06,0.0025584
0.0001866,0.00026898,-0.00020643,-0.0017207,2.0733e-05,0.0033084
0.00016811,0.00025539,-0.0001987,-0.0018928,3.1341e-05,0.0040392
0.00015031,0.0002425,-0.00019146,-0.0020644,4.1744e-05,0.0047511
0.00013318,0.00023025,-0.00018468,-0.0022354,5.1954e-05,0.0054446
0.00011669,0.00021863,-0.00017834,-0.0024058,6.1978e-05,0.0061202
0.0001008,0.00020759,-0.00017241,-0.0025756,7.1827e-05,0.0067781
8.5492e-05,0.0001971,-0.00016689,-0.0027449,8.1511e-05,0.0074189
7.0729e-05,0.00018715,-0.00016174,-0.0029135,9.1036e-05,0.008043
5.6488e-05,0.0001777,-0.00015696,-0.0030816,0.00010041,0.0086508
4.2744e-05,0.00016873,-0.00015252,-0.0032492,0.00010965,0.0092427
2.9473e-05,0.00016021,-0.00014841,-0.0034162,0.00011875,0.0098192
1.6654e-05,0.00015212,-0.00014461,-0.0035827,0.00012772,0.010381
4.2634e-06,0.00014444,-0.0001411,-0.0037486,0.00013657,0.010928
-7.7179e-06,0.00013714,-0.00013789,-0.0039141,0.0001453,0.01146
-1.931e-05,0.00013022,-0.00013494,-0.0040791,0.00015393,0.011979
-3.053e-05,0.00012364,-0.00013225,-0.0042437,0.00016246,0.012485
-4.1397e-05,0.0001174,-0.00012981,-0.0044079,0.00017088,0.012977
-5.1926e-05,0.00011147,-0.0001276,-0.0045716,0.00017922,0.013457
-6.2135e-05,0.00010584,-0.00012562,-0.004735,0.00018746,0.013925
-7.2037e-05,0.0001005,-0.00012385,-0.004898,0.00019562,0.014381
-8.1648e-05,9.5424e-05,-0.00012229,-0.0050608,0.00020371,0.014826
-9.098e-05,9.0606e-05,-0.00012092,-0.0052232,0.00021172,0.015259
-0.00010005,8.6031e-05,-0.00011974,-0.0053853,0.00021966,0.015682
-0.00010886,8.1687e-05,-0.00011874,-0.0055472,0.00022753,0.016094
-0.00011743,7.7562e-05,-0.00011791,-0.0057088,0.00023534,0.016496
-0.00012577,7.3646e-05,-0.00011724,-0.0058702,0.00024309,0.016889
-0.0001339,6.9927e-05,-0.00011672,-0.0060314,0.00025078,0.017271
-0.00014181,6.6397e-05,-0.00011636,-0.0061925,0.00025842,0.017645
-0.00014952,6.3044e-05,-0.00011613,-0.0063533,0.00026601,0.018009
-0.00015704,5.9861e-05,-0.00011605,-0.0065141,0.00027355,0.018365
-0.00016438,5.6838e-05,-0.00011609,-0.0066747,0.00028104,0.018713
-0.00017154,5.3968e-05,-0.00011626,-0.0068352,0.00028849,0.019052
-0.00017854,5.1243e-05,-0.00011655,-0.0069956,0.0002959,0.019384
-0.00018537,4.8656e-05,-0.00011696,-0.0071559,0.00030328,0.019708
-0.00019206,4.6199e-05,-0.00011747,-0.0073161,0.00031062,0.020024
-0.0001986,4.3866e-05,-0.00011809,-0.0074762,0.00031792,0.020333
-0.000205,4.1651e-05,-0.00011881,-0.0076363,0.00032519,0.020635
-0.00021126,3.9548e-05,-0.00011963,-0.0077963,0.00033243,0.02093
-0.0002174,3.7551e-05,-0.00012055,-0.0079562,0.00033965,0.021218
-0.00022341,3.5655e-05,-0.00012155,-0.0081161,0.00034683,0.0215
-0.00022931,3.3855e-05,-0.00012264,-0.008276,0.000354,0.021776
-0.0002351,3.2145e-05,-0.00012381,-0.0084358,0.00036113,0.022045
-0.00024077,3.0522e-05,-0.00012506,-0.0085955,0.00036825,0.022309
-0.00024635,2.8981e-05,-0.00012639,-0.0087551,0.00037534,0.022566
-0.00025182,2.7518e-05,-0.00012779,-0.0089147,0.00038241,0.022818
-0.0002572,2.6128e-05,-0.00012926,-0.0090742,0.00038947,0.023063
-0.00026249,2.4809e-05,-0.0001308,-0.0092337,0.00039651,0.023304
-0.00026769,2.3556e-05,-0.00013241,-0.009393,0.00040353,0.023539
-0.0002728,2.2367e-05,-0.00013408,-0.0095522,0.00041053,0.023769
-0.00027783,2.1237e-05,-0.00013581,-0.0097113,0.00041752,0.023993
-0.00028279,2.0165e-05,-0.0001376,-0.0098702,0.0004245,0.024213
-0.00028767,1.9147e-05,-0.00013944,-0.010029,0.00043146,0.024427
-0.00029247,1.818e-05,-0.00014134,-0.010188,0.00043841,0.024636
-0.00029721,1.7262e-05,-0.0001433,-0.010346,0.00044535,0.024841
-0.00030188,1.639e-05,-0.00014531,-0.010504,0.00045228,0.025041
-0.00030648,1.5562e-05,-0.00014736,-0.010662,0.0004592,0.025236
-0.00031102,1.4776e-05,-0.00014915,-0.01082,0.00046611,0.025426
-0.0003155,1.403e-05,-0.00015244,-0.010977,0.00047301,0.025612
-0.00031992,1.3322e-05,-0.00015378,-0.011134,0.0004799,0.025793
-0.00032428,1.2649e-05,-0.00015602,-0.011291,0.00048678,0.025969
-0.00032859,1.201e-05,-0.0001583,-0.011447,0.00049366,0.026141
-0.00033284,1.1404e-05,-0.00016062,-0.011603,0.00050053,0.026309
-0.00033704,1.0828e-05,-0.00016298,-0.011758,0.00050739,0.026472
-0.00034119,1.0281e-05,-0.00016538,-0.011913,0.00051424,0.026631
-0.00034529,9.7615e-06,-0.00016782,-0.012068,0.00052109,0.026785
-0.00034934,9.2685e-06,-0.00017029,-0.012222,0.00052793,0.026936
-0.00035335,8.8003e-06,-0.00017279,-0.012375,0.00053476,0.027081
-0.00035731,8.3558e-06,-0.00017533,-0.012527,0.00054159,0.027223
-0.00036123,7.9337e-06,-0.00017791,-0.012679,0.00054842,0.02736
-0.0003651,7.533e-06,-0.00018051,-0.01283,0.00055524,0.027493
-0.00036893,7.1524e-06,-0.00018314,-0.012981,0.00056205,0.027621
-0.00037272,6.7911e-06,-0.00018581,-0.01313,0.00056886,0.027746
-0.00037647,6.448e-06,-0.0001885,-0.013279,0.00057567,0.027866
-0.00038019,6.1222e-06,-0.00019122,-0.013426,0.00058247,0.027981
-0.00038386,5.8128e-06,-0.00019397,-0.013573,0.00058926,0.028093
-0.0003875,5.5191e-06,-0.00019674,-0.013718,0.00059605,0.0282
-0.00039109,5.2402e-06,-0.00019954,-0.013863,0.00060284,0.028302
-0.00039466,4.9754e-06,-0.00020237,-0.014006,0.00060962,0.028401
-0.00039818,4.7239e-06,-0.00020522,-0.014148,0.00061639,0.028495
-0.00040168,4.4852e-06,-0.00020809,-0.014289,0.00062316,0.028584
-0.00040513,4.2584e-06,-0.00021099,-0.014428,0.00062993,0.02867
-0.00040856,4.0432e-06,-0.0002139,-0.014566,0.00063669,0.028751
-0.00041195,3.8387e-06,-0.00021684,-0.014703,0.00064345,0.028827
-0.00041531,3.6446e-06,-0.0002198,-0.014838,0.0006502,0.028899
-0.00041863,3.4603e-06,-0.00022278,-0.014971,0.00065695,0.028966
-0.00042193,3.2853e-06,-0.00022578,-0.015103,0.00066369,0.029029
-0.00042519,3.1192e-06,-0.0002288,-0.015233,0.00067042,0.029088
-0.00042842,2.9614e-06,-0.00023184,-0.015361,0.00067716,0.029141
-0.00043163,2.8115e-06,-0.00023489,-0.015487,0.00068388,0.029191
-0.0004348,2.6693e-06,-0.00023797,-0.015611,0.0006906,0.029235
-0.00043794,2.5342e-06,-0.00024106,-0.015733,0.00069731,0.029275
-0.00044105,2.4059e-06,-0.00024416,-0.015853,0.00070402,0.02931
-0.00044413,2.2841e-06,-0.00024728,-0.015971,0.00071072,0.02934
-0.00044719,2.1684e-06,-0.00025042,-0.016086,0.00071742,0.029366
-0.00045021,2.0586e-06,-0.00025357,-0.016199,0.00072411,0.029386
-0.00045321,1.9543e-06,-0.00025674,-0.01631,0.00073079,0.029402
-0.00045618,1.8553e-06,-0.00025992,-0.016418,0.00073747,0.029412
-0.00045912,1.7612e-06,-0.00026311,-0.016523,0.00074413,0.029418
-0.00046203,1.672e-06,-0.00026631,-0.016626,0.00075079,0.029419
-0.00046492,1.5872e-06,-0.00026953,-0.016725,0.00075745,0.029414
-0.00046778,1.5066e-06,-0.00027276,-0.016822,0.00076409,0.029405
-0.00047061,1.4302e-06,-0.000276,-0.016916,0.00077073,0.02939
-0.00047341,1.3576e-06,-0.00027925,-0.017007,0.00077736,0.029369
-0.00047619,1.2887e-06,-0.00028251,-0.017094,0.00078397,0.029344
-0.00047894,1.2232e-06,-0.00028578,-0.017178,0.00079059,0.029313
-0.00048167,1.161e-06,-0.00028906,-0.017259,0.00079719,0.029277
-0.00048436,1.102e-06,-0.00029235,-0.017336,0.00080378,0.029235
-0.00048704,1.0459e-06,-0.00029565,-0.01741,0.00081036,0.029188
-0.00048968,9.9271e-07,-0.00029896,-0.01748,0.00081693,0.029135
-0.0004923,9.4216e-07,-0.00030227,-0.017546,0.0008235,0.029076
-0.0004949,8.9415e-07,-0.00030559,-0.017608,0.00083005,0.029012
-0.00049746,8.4857e-07,-0.00030892,-0.017666,0.00083659,0.028941
-0.00050001,8.0529e-07,-0.00031226,-0.01772,0.00084312,0.028865
-0.00050252,7.6418e-07,-0.0003156,-0.017769,0.00084963,0.028783
-0.00050502,7.2514e-07,-0.00031894,-0.017814,0.00085614,0.028695
-0.00050748,6.8807e-07,-0.00032229,-0.017855,0.00086263,0.028601
-0.00050992,6.5287e-07,-0.00032565,-0.017891,0.00086912,0.028501
-0.00051234,6.1944e-07,-0.00032901,-0.017922,0.00087559,0.028395
-0.00051473,5.8769e-07,-0.00033237,-0.017949,0.00088204,0.028282
-0.0005171,5.5754e-07,-0.00033574,-0.01797,0.00088849,0.028163
-0.00051944,5.2891e-07,-0.00033911,-0.017987,0.00089491,0.028038
-0.00052176,5.0172e-07,-0.00034248,-0.017998,0.00090133,0.027906
-0.00052405,4.759e-07,-0.00034585,-0.018004,0.00090773,0.027767
-0.00052632,4.5138e-07,-0.00034923,-0.018004,0.00091412,0.027622
-0.00052856,4.2809e-07,-0.00035261,-0.017998,0.00092049,0.02747
-0.00053078,4.0597e-07,-0.00035598,-0.017987,0.00092685,0.027312
-0.00053297,3.8497e-07,-0.00035936,-0.01797,0.00093319,0.027146
-0.00053514,3.6502e-07,-0.00036274,-0.017947,0.00093951,0.026974
-0.00053729,3.4608e-07,-0.00036612,-0.017918,0.00094582,0.026794
-0.00053941,3.2808e-07,-0.00036949,-0.017883,0.00095212,0.026608
-0.00054151,3.1099e-07,-0.00037287,-0.017841,0.00095839,0.026414
-0.00054358,2.9477e-07,-0.00037624,-0.017792,0.00096465,0.026213
-0.00054563,2.7935e-07,-0.00037961,-0.017737,0.0009709,0.026005
